D-Logic生データナレッジファイル構築完了レポート V2
============================================================
完了時刻: 2025-08-08 16:33:25
処理時間: 0.4時間（23.6分）

[最終結果]
収録馬数: 37,878頭
スキップ: 0頭（3走未満）
エラー: 6件
JSONファイルサイズ: 149.1MB

[収録データ仕様]
- 対象期間: 2020-2025年
- 収録条件: 3走以上
- データ内容: 各馬の最新5走（最大）の生データ
- 用途: D-Logic12項目分析の計算元データ

[収録馬一覧]（アルファベット順）
------------------------------------------------------------
23403. バギーウィップ                        4走 最終出走: 2025/06/22
23404. バクシン                           5走 最終出走: 2023/09/09
23405. バクシンクイン                        5走 最終出走: 2023/12/07
23406. バクシンフォワード                      5走 最終出走: 2024/10/17
23407. バクハツ                           5走 最終出走: 2022/05/20
23408. バクハツアフロ                        5走 最終出走: 2024/04/09
23409. バクマツ                           3走 最終出走: 2022/08/10
23410. バクラヴァ                          5走 最終出走: 2021/09/04
23411. バクレツマホウ                        5走 最終出走: 2025/01/21
23412. バグラダス                          5走 最終出走: 2025/05/24
23413. バケットリスト                        5走 最終出走: 2020/06/21
23414. バケル                            5走 最終出走: 2024/05/25
23415. バゴノパワー                         5走 最終出走: 2021/07/04
23416. バサラ                            5走 最終出走: 2025/02/01
23417. バシクンレッツゴー                      3走 最終出走: 2020/06/13
23418. バシュラマック                        5走 最終出走: 2024/12/19
23419. バシリス                           5走 最終出走: 2025/08/03
23420. バシリッサ                          5走 最終出走: 2023/07/11
23421. バシレウス                          5走 最終出走: 2023/02/08
23422. バシレウスシチー                       5走 最終出走: 2025/04/26
23423. バシレウスライオン                      4走 最終出走: 2020/12/27
23424. バシール                           5走 最終出走: 2023/10/01
23425. バジェットライン                       5走 最終出走: 2022/10/26
23426. バジェナート                         5走 最終出走: 2023/02/02
23427. バジオウ                           5走 最終出走: 2024/04/28
23428. バジガクアミスター                      4走 最終出走: 2023/02/08
23429. バジガクアリア                        5走 最終出走: 2024/12/11
23430. バジガクエブリン                       5走 最終出走: 2023/08/05
23431. バジガクサフィオ                       5走 最終出走: 2023/03/16
23432. バジガクシェリール                      3走 最終出走: 2023/08/22
23433. バジガクシャーンス                      5走 最終出走: 2022/12/30
23434. バジガクソレイユ                       3走 最終出走: 2020/08/13
23435. バジガクハート                        5走 最終出走: 2023/02/15
23436. バジガクミライ                        3走 最終出走: 2021/06/28
23437. バジガクミラージュ                      4走 最終出走: 2020/11/11
23438. バジガクルネッタ                       3走 最終出走: 2020/10/21
23439. バジガクルピナス                       3走 最終出走: 2023/01/17
23440. バジガクレオーネ                       3走 最終出走: 2021/05/20
23441. バジルフレイバー                       5走 最終出走: 2024/09/12
23442. バジーナ                           5走 最終出走: 2020/10/25
23443. バスカヴィル                         5走 最終出走: 2023/05/21
23444. バスキュラリティ                       5走 最終出走: 2025/07/19
23445. バスキュラント                        5走 最終出走: 2024/03/13
23446. バスクベレー                         5走 最終出走: 2022/03/12
23447. バスケットカウント                      5走 最終出走: 2024/12/14
23448. バスターウルフ                        5走 最終出走: 2025/02/12
23449. バスターコール                        5走 最終出走: 2025/01/12
23450. バスターショット                       5走 最終出走: 2024/09/01
23451. バスタードサフラン                      5走 最終出走: 2025/03/02
23452. バスティア                          5走 最終出走: 2024/03/20
23453. バスティオン                         4走 最終出走: 2024/08/17
23454. バストス                           5走 最終出走: 2025/04/26
23455. バスドラムガール                       5走 最終出走: 2024/10/20
23456. バスマティ                          5走 最終出走: 2023/04/02
23457. バスラットレオン                       5走 最終出走: 2024/11/04
23458. バズアップビート                       5走 最終出走: 2025/06/29
23459. バズダイヤ                          4走 最終出走: 2023/07/08
23460. バズッチ                           5走 最終出走: 2025/01/16
23461. バセリーナ                          5走 最終出走: 2025/06/29
23462. バタフライロック                       3走 最終出走: 2024/04/20
23463. バタール                           5走 最終出走: 2025/06/15
23464. バダジェフスカ                        5走 最終出走: 2025/07/26
23465. バチスカーフ                         5走 最終出走: 2024/08/25
23466. バッカルコーン                        5走 最終出走: 2020/11/05
23467. バッカーノ                          3走 最終出走: 2021/02/11
23468. バッキンガムパレス                      3走 最終出走: 2025/07/06
23469. バックアップアゲン                      5走 最終出走: 2025/06/14
23470. バックシャン                         3走 最終出走: 2022/10/10
23471. バックシュート                        3走 最終出走: 2025/04/23
23472. バックスクリーン                       5走 最終出走: 2025/06/14
23473. バックトゥザライト                      5走 最終出走: 2025/05/24
23474. バックパック                         3走 最終出走: 2025/07/26
23475. バックビート                         4走 最終出走: 2025/05/13
23476. バックファイヤー                       5走 最終出走: 2020/12/17
23477. バッケンレコード                       5走 最終出走: 2025/07/12
23478. バッジオブオナー                       5走 最終出走: 2024/08/15
23479. バッジオレディネロ                      5走 最終出走: 2024/11/26
23480. バッデレイト                         5走 最終出走: 2025/07/05
23481. バットウタイ                         5走 最終出走: 2020/03/23
23482. バットオールソー                       5走 最終出走: 2022/09/20
23483. バットスティンガー                      5走 最終出走: 2025/08/03
23484. バッドガール                         5走 最終出走: 2025/07/13
23485. バッドロージー                        4走 最終出走: 2024/08/21
23486. バッハアルプゼー                       3走 最終出走: 2025/06/14
23487. バッハスピリッツ                       5走 最終出走: 2020/12/29
23488. バッファローボム                       5走 最終出走: 2024/02/06
23489. バッファローライズ                      5走 最終出走: 2025/03/09
23490. バティスティーニ                       5走 最終出走: 2022/08/07
23491. バティストゥータ                       3走 最終出走: 2025/06/07
23492. バティックオーレ                       5走 最終出走: 2024/10/09
23493. バトゥーキ                          5走 最終出走: 2025/05/31
23494. バトラーズワーフ                       5走 最終出走: 2025/08/02
23495. バトル                            5走 最終出走: 2020/06/20
23496. バトルアメージング                      5走 最終出走: 2021/11/09
23497. バトルエンジェル                       5走 最終出走: 2024/05/13
23498. バトルオサンナ                        5走 最終出走: 2024/06/15
23499. バトルオブアルマダ                      3走 最終出走: 2020/08/30
23500. バトルオブタレイア                      5走 最終出走: 2022/11/03
23501. バトルカグヤ                         5走 最終出走: 2021/03/21
23502. バトルキャット                        5走 最終出走: 2023/08/19
23503. バトルクウ                          4走 最終出走: 2020/10/31
23504. バトルクライ                         5走 最終出走: 2025/05/18
23505. バトルクリーク                        4走 最終出走: 2024/10/29
23506. バトルグランドリイ                      5走 最終出走: 2020/12/31
23507. バトルシャイニング                      5走 最終出走: 2024/04/11
23508. バトルショータイム                      5走 最終出走: 2020/11/16
23509. バトルスカーズ                        5走 最終出走: 2024/03/19
23510. バトルセキトバ                        5走 最終出走: 2021/09/08
23511. バトルチャンプ                        4走 最終出走: 2021/11/01
23512. バトルトウショウ                       5走 最終出走: 2023/02/19
23513. バトルナユタ                         5走 最終出走: 2021/07/05
23514. バトルハクオウ                        5走 最終出走: 2021/11/14
23515. バトルハーデン                        5走 最終出走: 2025/06/14
23516. バトルバーリライ                       5走 最終出走: 2024/10/22
23517. バトルピアサー                        5走 最終出走: 2021/03/28
23518. バトルフロント                        5走 最終出走: 2022/01/12
23519. バトルホッパー                        5走 最終出走: 2025/03/31
23520. バトルボーン                         5走 最終出走: 2025/01/19
23521. バトルメダリスト                       5走 最終出走: 2022/06/24
23522. バトルレイカ                         5走 最終出走: 2021/03/24
23523. バトルレジェンダ                       5走 最終出走: 2024/12/04
23524. バトルレディネス                       5走 最終出走: 2024/02/06
23525. バトンインディ                        5走 最終出走: 2025/08/02
23526. バトンドマレショー                      3走 最終出走: 2020/08/26
23527. バトンロード                         5走 最終出走: 2025/07/27
23528. バトーデュシエル                       5走 最終出走: 2022/11/27
23529. バトードラムール                       5走 最終出走: 2023/01/12
23530. バトーブラン                         5走 最終出走: 2022/01/05
23531. バトーボヌール                        5走 最終出走: 2024/06/30
23532. バナナスプリット                       3走 最終出走: 2023/11/05
23533. バナナボート                         5走 最終出走: 2021/06/05
23534. バナナムーン                         5走 最終出走: 2023/05/23
23535. バナマンテソーロ                       5走 最終出走: 2025/07/12
23536. バニシングポイント                      5走 最終出走: 2025/07/26
23537. バニッツア                          5走 最終出走: 2024/05/19
23538. バニラオーキッド                       5走 最終出走: 2022/07/28
23539. バニーホップ                         5走 最終出走: 2024/10/15
23540. バニーラビット                        5走 最終出走: 2025/07/19
23541. バノフィー                          5走 最終出走: 2024/08/18
23542. バハマフレイバー                       5走 最終出走: 2024/03/13
23543. バハルダール                         5走 最終出走: 2025/05/24
23544. ババルダージュ                        5走 最終出走: 2021/07/20
23545. バビット                           5走 最終出走: 2025/03/29
23546. バビロン                           5走 最終出走: 2025/02/26
23547. バフェ                            3走 最終出走: 2025/03/23
23548. バブアルシャムス                       5走 最終出走: 2023/07/16
23549. バブリースノー                        5走 最終出走: 2020/12/13
23550. バブリーダッシュ                       5走 最終出走: 2024/09/25
23551. バブルアップハート                      5走 最終出走: 2023/09/21
23552. バブルガムダンサー                      5走 最終出走: 2022/09/14
23553. バブルギャラクシー                      5走 最終出走: 2025/02/23
23554. バベルノトウ                         5走 最終出走: 2021/02/23
23555. バム                             5走 最終出走: 2025/07/01
23556. バヤシーフェイス                       5走 最終出走: 2025/06/07
23557. バライロノキセキ                       5走 最終出走: 2024/01/13
23558. バラオブバーゼイ                       3走 最終出走: 2022/07/13
23559. バラキエル                          5走 最終出走: 2022/06/22
23560. バラク                            4走 最終出走: 2024/04/22
23561. バラジ                            5走 最終出走: 2025/07/13
23562. バラックパリンカ                       5走 最終出走: 2022/08/14
23563. バラノロンド                         5走 最終出走: 2023/04/13
23564. バラライカ                          5走 最終出走: 2025/05/28
23565. バラン                            5走 最終出走: 2024/08/10
23566. バランスダンサー                       5走 最終出走: 2025/06/07
23567. バラージファイア                       5走 最終出走: 2024/11/18
23568. バラーディスト                        5走 最終出走: 2021/12/12
23569. バラードインミラノ                      5走 最終出走: 2024/11/10
23570. バリアンス                          5走 最終出走: 2024/07/18
23571. バリアントバイオ                       5走 最終出走: 2025/05/31
23572. バリウィール                         5走 最終出走: 2025/04/06
23573. バリエンテレオン                       5走 最終出走: 2022/09/05
23574. バリオラージュ                        5走 最終出走: 2022/02/09
23575. バリオーレ                          4走 最終出走: 2022/08/27
23576. バリクパパン                         4走 最終出走: 2025/01/24
23577. バリコノユメ                         5走 最終出走: 2023/06/11
23578. バリチューロ                         5走 最終出走: 2024/03/26
23579. バリフリクリ                         3走 最終出走: 2021/08/09
23580. バリブラック                         5走 最終出走: 2024/12/24
23581. バリューテーラー                       5走 最終出走: 2024/07/24
23582. バリングラ                          5走 最終出走: 2021/04/04
23583. バルクアップ                         5走 最終出走: 2024/10/13
23584. バルコラベーロ                        5走 最終出走: 2023/02/28
23585. バルサミコ                          5走 最終出走: 2025/08/03
23586. バルサミックムーン                      5走 最終出走: 2023/01/05
23587. バルサムノート                        5走 最終出走: 2025/06/15
23588. バルストライク                        3走 最終出走: 2022/06/22
23589. バルタザール                         5走 最終出走: 2023/07/16
23590. バルダンツァ                         5走 最終出走: 2025/06/22
23591. バルティカ                          5走 最終出走: 2025/07/12
23592. バルデラマ                          5走 最終出走: 2025/07/12
23593. バルトゥール                         3走 最終出走: 2025/04/20
23594. バルトフォンテン                       5走 最終出走: 2022/05/06
23595. バルトリ                           5走 最終出走: 2022/12/03
23596. バルトロメウ                         5走 最終出走: 2022/12/11
23597. バルドエース                         5走 最終出走: 2024/10/04
23598. バルドダンサー                        5走 最終出走: 2022/03/29
23599. バルドルブレイン                       5走 最終出走: 2024/02/08
23600. バルナバ                           5走 最終出走: 2025/07/20
23601. バルネージュ                         5走 最終出走: 2022/12/27
23602. バルバトス                          4走 最終出走: 2022/12/11
23603. バルバレスコ                         5走 最終出走: 2022/12/10
23604. バルフォアテソーロ                      5走 最終出走: 2023/06/10
23605. バルボア                           5走 最終出走: 2023/10/12
23606. バルミュゼット                        5走 最終出走: 2025/06/14
23607. バルミラクル                         5走 最終出走: 2025/07/05
23608. バルミーウェザー                       5走 最終出走: 2025/05/17
23609. バルミーゴーラ                        5走 最終出走: 2023/03/16
23610. バルミーパール                        5走 最終出走: 2025/01/02
23611. バルムンク                          5走 最終出走: 2022/08/21
23612. バルレッタ                          5走 最終出走: 2021/08/29
23613. バルンストック                        5走 最終出走: 2024/01/12
23614. バルーンアート                        5走 最終出走: 2024/10/31
23615. バレアリックシー                       5走 最終出走: 2025/07/06
23616. バレアレス                          3走 最終出走: 2025/07/20
23617. バレエマスター                        5走 最終出走: 2025/06/14
23618. バレオリア                          4走 最終出走: 2025/01/21
23619. バレストラ                          5走 最終出走: 2023/12/16
23620. バレッティ                          5走 最終出走: 2023/02/04
23621. バレディクトリアン                      4走 最終出走: 2021/11/17
23622. バレドラパン                         5走 最終出走: 2025/07/06
23623. バレリオ                           5走 最終出走: 2022/06/12
23624. バレリーナ                          5走 最終出走: 2024/01/07
23625. バレル                            5走 最終出走: 2025/06/28
23626. バレルゾーン                         5走 最終出走: 2022/08/07
23627. バレルターン                         5走 最終出走: 2025/06/28
23628. バレルロール                         3走 最終出走: 2023/06/04
23629. バレン                            5走 最終出走: 2022/09/07
23630. バレンシア                          5走 最終出走: 2025/08/02
23631. バレンタインガール                      5走 最終出走: 2025/07/26
23632. バレンタインソング                      5走 最終出走: 2025/05/25
23633. バレンタインハート                      5走 最終出走: 2021/10/21
23634. バレンティーノ                        5走 最終出走: 2022/05/24
23635. バレーオブファイア                      5走 最終出走: 2023/08/20
23636. バレーノロッソ                        5走 最終出走: 2022/12/06
23637. バレーロ                           5走 最終出走: 2021/03/01
23638. バロックダンス                        5走 最終出走: 2025/02/23
23639. バロックパール                        5走 最終出走: 2024/05/19
23640. バロッサヴァレー                       5走 最終出走: 2025/06/21
23641. バロットボックス                       5走 最終出走: 2023/06/18
23642. バロネッサ                          5走 最終出走: 2025/06/28
23643. バロン                            5走 最終出走: 2025/06/22
23644. バロンエール                         5走 最終出走: 2020/09/11
23645. バロンゾラーレ                        5走 最終出走: 2023/10/28
23646. バロンデッセ                         4走 最終出走: 2020/08/30
23647. バロンドール                         5走 最終出走: 2025/07/26
23648. バンカブルスター                       5走 最終出走: 2023/05/11
23649. バンカーズギャル                       5走 最終出走: 2021/10/24
23650. バンカーバスター                       4走 最終出走: 2021/12/20
23651. バンクェット                         3走 最終出走: 2023/05/07
23652. バンクオブクラウズ                      5走 最終出走: 2021/07/20
23653. バンクサイド                         5走 最終出走: 2025/06/22
23654. バンクショット                        5走 最終出走: 2022/05/29
23655. バンクロール                         5走 最終出走: 2025/03/31
23656. バンズーム                          5走 最終出走: 2021/09/10
23657. バンタム                           5走 最終出走: 2021/07/16
23658. バンダイクイーン                       3走 最終出走: 2020/12/11
23659. バンダイクブラウン                      5走 最終出走: 2021/01/26
23660. バンテージポイント                      3走 最終出走: 2021/11/01
23661. バンディエラ                         5走 最終出走: 2023/12/10
23662. バンディート                         5走 最終出走: 2025/08/03
23663. バンデルアース                        5走 最終出走: 2024/09/01
23664. バンデルオーラ                        5走 最終出走: 2025/07/12
23665. バントック                          5走 最終出走: 2025/08/02
23666. バンドエース                         5走 最終出走: 2025/06/22
23667. バンドオンザラン                       5走 最終出走: 2022/04/05
23668. バンドシェル                         5走 最終出走: 2025/06/01
23669. バンドネオン                         5走 最終出走: 2025/04/13
23670. バンドマスター                        5走 最終出走: 2025/03/22
23671. バンドレロ                          3走 最終出走: 2021/09/02
23672. バンドールロゼ                        5走 最終出走: 2025/01/12
23673. バンビーナミノル                       5走 最終出走: 2021/09/15
23674. バンビーノデオーロ                      4走 最終出走: 2024/07/21
23675. バンフィエルド                        5走 最終出走: 2025/07/27
23676. バンブトンハニー                       5走 最終出走: 2020/11/19
23677. バンブトンハート                       5走 最終出走: 2021/11/27
23678. バンブトンプロ                        5走 最終出走: 2025/06/08
23679. バンブトンローズ                       5走 最終出走: 2021/07/31
23680. バンブリッジ                         5走 最終出走: 2022/09/03
23681. バンブルビー                         5走 最終出走: 2025/06/22
23682. バンブーグローブ                       5走 最終出走: 2025/01/25
23683. バンブープリン                        5走 最終出走: 2023/05/06
23684. バンプファイア                        3走 最終出走: 2022/03/24
23685. バンベルク                          5走 最終出走: 2025/02/08
23686. バンボーレ                          5走 最終出走: 2024/06/02
23687. バンリイックウ                        5走 最終出走: 2024/06/22
23688. バンローズキングス                      5走 最終出走: 2023/12/03
23689. バーガンディ                         5走 最終出走: 2024/06/21
23690. バーキン                           5走 最終出走: 2025/01/24
23691. バークエム                          5走 最終出走: 2024/08/12
23692. バークテソーロ                        3走 最終出走: 2025/07/20
23693. バークリー                          5走 最終出走: 2021/11/11
23694. バーグチャン                         5走 最終出走: 2023/04/04
23695. バーグマン                          5走 最終出走: 2021/01/19
23696. バーケンティン                        5走 最終出走: 2025/05/31
23697. バーケンヘッド                        5走 最終出走: 2025/07/08
23698. バーゲニングパワー                      5走 最終出走: 2023/12/12
23699. バージャンフォース                      5走 最終出走: 2025/02/23
23700. バージョンアップ                       5走 最終出走: 2021/12/11
23701. バージンエスパー                       5走 最終出走: 2024/06/23
23702. バースクライ                         5走 最終出走: 2025/07/12
23703. バースデーギフト                       5走 最終出走: 2020/10/28
23704. バーストオブカラー                      5走 最終出走: 2025/01/31
23705. バースフラワー                        5走 最終出走: 2025/07/05
23706. バースライト                         3走 最終出走: 2025/06/28
23707. バーチャルワンダー                      5走 最終出走: 2021/05/02
23708. バーディーチャンス                      4走 最終出走: 2021/10/04
23709. バーディートライ                       3走 最終出走: 2025/03/06
23710. バーデンヴァイラー                      5走 最終出走: 2024/06/26
23711. バードウォッチャー                      5走 最終出走: 2025/06/28
23712. バードオブハピネス                      5走 最終出走: 2024/09/29
23713. バードハズフロウン                      5走 最終出走: 2024/12/17
23714. バーナードループ                       5走 最終出走: 2023/06/25
23715. バーニングアイズ                       5走 最終出走: 2023/09/09
23716. バーニングサン                        5走 最終出走: 2023/03/17
23717. バーニングソウル                       5走 最終出走: 2023/12/17
23718. バーニングパワー                       5走 最終出走: 2025/02/22
23719. バーニングヒート                       5走 最終出走: 2022/10/09
23720. バーニングフレーム                      5走 最終出走: 2025/06/14
23721. バーニングペスカ                       5走 最終出走: 2023/12/20
23722. バーニングメモリー                      3走 最終出走: 2024/12/15
23723. バーニーフォールズ                      5走 最終出走: 2023/04/16
23724. バーバラサクラ                        3走 最終出走: 2023/11/01
23725. バービーボーイ                        4走 最終出走: 2021/07/11
23726. バーフバリ                          5走 最終出走: 2021/12/28
23727. バーブル                           5走 最終出走: 2024/06/24
23728. バーボンハイボール                      5走 最終出走: 2021/07/04
23729. バーマン                           5走 最終出走: 2022/11/10
23730. バーミリオンクリフ                      5走 最終出走: 2025/02/01
23731. バーミンガム                         5走 最終出走: 2022/08/22
23732. バーミーズ                          5走 最終出走: 2021/02/02
23733. バーミーズルビー                       5走 最終出走: 2025/07/17
23734. バーリンギャップ                       5走 最終出走: 2024/06/29
23735. バールデュヴァン                       5走 最終出走: 2025/07/05
23736. バールドバイ                         5走 最終出走: 2023/06/18
23737. バールベック                         5走 最終出走: 2021/12/17
23738. バーロット                          5走 最終出走: 2024/05/14
23739. バーンキャット                        5走 最終出走: 2024/05/15
23740. バーンスター                         5走 最終出走: 2022/06/05
23741. バーンズベリー                        5走 最終出走: 2025/07/19
23742. バーントシェンナ                       5走 最終出走: 2022/12/31
23743. バーンパッション                       5走 最終出走: 2025/04/19
23744. バーンフライ                         5走 最終出走: 2022/12/05
23745. パイアイヤー                         5走 最終出走: 2025/06/02
23746. パイオニアエース                       5走 最終出走: 2020/12/07
23747. パイオニアスクエア                      3走 最終出走: 2025/07/27
23748. パイオニアバローズ                      5走 最終出走: 2021/12/14
23749. パイカジ                           3走 最終出走: 2021/11/21
23750. パイシャオピン                        4走 最終出走: 2025/06/07
23751. パイソン                           3走 最終出走: 2025/01/12
23752. パイツィーレン                        5走 最終出走: 2024/06/13
23753. パイナ                            5走 最終出走: 2025/01/02
23754. パイナップルソーダ                      5走 最終出走: 2024/07/25
23755. パイネ                            5走 最終出走: 2021/07/04
23756. パイプライナー                        5走 最終出走: 2022/09/17
23757. パイプライン                         5走 最終出走: 2024/02/14
23758. パイリヴレ                          5走 最終出走: 2024/11/16
23759. パイルドライバー                       3走 最終出走: 2022/03/21
23760. パイロキネシスト                       5走 最終出走: 2021/01/30
23761. パイロジェン                         5走 最終出走: 2022/06/13
23762. パイロスコープ                        5走 最終出走: 2025/01/28
23763. パイロスパー                         3走 最終出走: 2021/10/21
23764. パイロズブリッジ                       5走 最終出走: 2024/11/08
23765. パイロセーラ                         5走 最終出走: 2025/04/25
23766. パイロテクニクス                       4走 最終出走: 2020/11/07
23767. パイロビーム                         4走 最終出走: 2025/04/18
23768. パイロン                           5走 最終出走: 2024/12/30
23769. パインヒル                          4走 最終出走: 2021/07/04
23770. パウオレ                           5走 最終出走: 2025/05/22
23771. パウダリースノー                       5走 最終出走: 2023/03/22
23772. パウパトロール                        4走 最終出走: 2023/12/01
23773. パウンシングプーマ                      5走 最終出走: 2024/12/29
23774. パオラレジーナ                        5走 最終出走: 2020/11/12
23775. パカーラン                          5走 最終出走: 2025/05/17
23776. パガニーニ                          4走 最終出走: 2022/05/28
23777. パガファンタス                        5走 最終出走: 2023/01/21
23778. パキュートハート                       5走 最終出走: 2021/10/30
23779. パキラパワー                         5走 最終出走: 2020/08/13
23780. パクスオトマニカ                       5走 最終出走: 2024/11/16
23781. パクスジャポニカ                       5走 最終出走: 2024/08/07
23782. パクスディオラム                       5走 最終出走: 2022/05/26
23783. パクスロマーナ                        5走 最終出走: 2025/07/19
23784. パクパクデスワ                        5走 最終出走: 2023/09/02
23785. パサデナドリーム                       4走 最終出走: 2024/09/06
23786. パサデナノアサ                        5走 最終出走: 2025/03/04
23787. パサラン                           5走 最終出走: 2022/06/23
23788. パサージュ                          5走 最終出走: 2024/03/29
23789. パシアンジャン                        5走 最終出走: 2025/06/22
23790. パシオンブロンド                       3走 最終出走: 2024/04/27
23791. パシスタ                           5走 最終出走: 2022/06/28
23792. パシフィスタ                         3走 最終出走: 2020/12/05
23793. パシフィックスター                      5走 最終出走: 2021/05/18
23794. パシフィックハイ                       5走 最終出走: 2025/04/27
23795. パシフィックハイツ                      3走 最終出走: 2025/02/01
23796. パシフィックルート                      5走 最終出走: 2025/04/05
23797. パシャディーバ                        5走 最終出走: 2024/10/24
23798. パシュミナ                          5走 最終出走: 2025/03/18
23799. パシージョ                          5走 最終出走: 2021/02/13
23800. パシーヴ                           5走 最終出走: 2025/06/01
23801. パスオーバー                         4走 最終出走: 2021/03/20
23802. パスカリ                           5走 最終出走: 2025/04/19
23803. パスコード                          5走 最終出走: 2025/04/26
23804. パステルツェ                         5走 最終出走: 2024/08/24
23805. パステルデナタ                        4走 最終出走: 2024/11/02
23806. パステルモグモグ                       5走 最終出走: 2024/06/11
23807. パストラル                          3走 最終出走: 2020/12/12
23808. パストラーレ                         5走 最終出走: 2025/06/01
23809. パストーソ                          5走 最終出走: 2025/03/02
23810. パスファインダー                       5走 最終出走: 2021/01/02
23811. パスポートチェック                      5走 最終出走: 2022/12/11
23812. パズル                            3走 最終出走: 2020/07/05
23813. パセオ                            3走 最終出走: 2021/04/17
23814. パソロブレス                         5走 最終出走: 2022/07/16
23815. パタゴニア                          5走 最終出走: 2023/12/24
23816. パタパタママ                         5走 最終出走: 2023/12/27
23817. パターン                           5走 最終出走: 2022/03/06
23818. パダノベネタ                         5走 最終出走: 2023/10/18
23819. パッカパッカブー                       5走 最終出走: 2025/04/12
23820. パッショニスタ                        5走 最終出走: 2022/09/27
23821. パッションアイコ                       5走 最終出走: 2022/01/16
23822. パッションクイン                       5走 最終出走: 2023/12/03
23823. パッションクライ                       5走 最終出走: 2024/09/03
23824. パッションチカ                        5走 最終出走: 2020/11/08
23825. パッションディーバ                      5走 最終出走: 2025/07/27
23826. パッションビラーゴ                      4走 最終出走: 2025/07/26
23827. パッションピーチ                       5走 最終出走: 2023/04/14
23828. パッションフラワー                      5走 最終出走: 2025/01/05
23829. パッションボーイ                       5走 最終出走: 2022/06/21
23830. パッションメーカー                      5走 最終出走: 2022/01/29
23831. パッションリッチ                       5走 最終出走: 2025/08/03
23832. パッシングシャワー                      5走 最終出走: 2025/08/02
23833. パッシングスルー                       5走 最終出走: 2021/06/20
23834. パッセアジル                         5走 最終出走: 2025/07/12
23835. パットサイテ                         5走 最終出走: 2023/07/19
23836. パッドゥラパン                        5走 最終出走: 2025/03/21
23837. パッヘルベル                         5走 最終出走: 2021/06/13
23838. パッヘルベルカノン                      3走 最終出走: 2025/05/25
23839. パディオアヘッド                       5走 最終出走: 2024/01/02
23840. パディユージン                        5走 最終出走: 2021/11/11
23841. パディントンブーツ                      5走 最終出走: 2024/11/25
23842. パトジュニア                         5走 最終出走: 2025/06/21
23843. パトリ                            5走 最終出走: 2024/08/12
23844. パトリオットラン                       5走 最終出走: 2025/04/20
23845. パトリオティズム                       5走 最終出走: 2025/04/05
23846. パトリオータ                         5走 最終出走: 2022/07/27
23847. パトリック                          5走 最終出走: 2025/05/24
23848. パトリックハンサム                      5走 最終出走: 2025/07/27
23849. パトロナ                           5走 最終出走: 2021/11/14
23850. パトローナム                         5走 最終出走: 2023/07/21
23851. パドゥーラ                          5走 最終出走: 2025/03/04
23852. パドカトル                          5走 最終出走: 2024/01/14
23853. パドクロア                          5走 最終出走: 2022/10/15
23854. パドドゥファイン                       3走 最終出走: 2023/09/10
23855. パドマ                            5走 最終出走: 2025/06/01
23856. パドマーワト                         5走 最終出走: 2022/11/05
23857. パドマーヴァティ                       5走 最終出走: 2021/11/21
23858. パドメ                            5走 最終出走: 2025/07/26
23859. パドロック                          4走 最終出走: 2025/05/31
23860. パナシュ                           5走 最終出走: 2022/07/14
23861. パナプリ                           5走 最終出走: 2022/12/04
23862. パナマテソーロ                        4走 最終出走: 2024/08/10
23863. パナランギン                         5走 最終出走: 2025/08/03
23864. パニックボタン                        5走 最終出走: 2024/06/05
23865. パネンカポコ                         3走 最終出走: 2024/09/26
23866. パノティア                          5走 最終出走: 2024/10/20
23867. パノラマ                           4走 最終出走: 2020/05/11
23868. パノラミック                         5走 最終出走: 2024/01/17
23869. パパドプロス                         5走 最終出走: 2020/12/04
23870. パパリーヌキャスト                      5走 最終出走: 2022/11/14
23871. パピタ                            5走 最終出走: 2025/03/17
23872. パピナ                            4走 最終出走: 2023/12/23
23873. パピン                            4走 最終出走: 2020/12/15
23874. パピードッグ                         5走 最終出走: 2022/10/02
23875. パフ                             5走 最終出走: 2025/07/05
23876. パフォーマプロミス                      4走 最終出走: 2021/02/20
23877. パフオブウインド                       5走 最終出走: 2025/02/05
23878. パフドラム                          5走 最終出走: 2023/09/23
23879. パフュームセント                       5走 最終出走: 2024/08/18
23880. パフュームリボン                       5走 最終出走: 2024/01/21
23881. パブリックスフィア                      5走 最終出走: 2025/07/29
23882. パブリックドメイン                      4走 最終出走: 2021/06/13
23883. パベーダ                           4走 最終出走: 2020/10/21
23884. パペッティア                         5走 最終出走: 2024/09/08
23885. パペルピカド                         5走 最終出走: 2021/05/18
23886. パミーラ                           5走 最終出走: 2023/11/30
23887. パライバトルマリン                      5走 最終出走: 2024/09/15
23888. パラサイコロジー                       4走 最終出走: 2025/06/14
23889. パラシュラーマ                        5走 最終出走: 2025/07/13
23890. パラジウムリボン                       5走 最終出走: 2024/07/25
23891. パラスアテナ                         5走 最終出走: 2022/09/18
23892. パラソーレ                          3走 最終出走: 2025/04/24
23893. パラダイスアレイ                       5走 最終出走: 2022/03/11
23894. パラダイスギンガ                       5走 最終出走: 2021/12/06
23895. パラダイスシティ                       5走 最終出走: 2024/11/22
23896. パラダイスベルン                       3走 最終出走: 2022/05/22
23897. パラダイスリズム                       5走 最終出走: 2025/04/27
23898. パラダイスリーフ                       5走 最終出走: 2022/05/29
23899. パラダイムチェンジ                      5走 最終出走: 2023/10/29
23900. パラチェーン                         5走 最終出走: 2022/10/24
23901. パラッツォレジーナ                      5走 最終出走: 2021/08/21
